orchestra_id,name,season
38e072a7-8fc9-4f9a-8eac-3957905c0002,New York Philharmonic,1842-43
c7b2b95c-5e0b-431c-a340-5b37fc860b34,New York Philharmonic,1842-43
894e1a52-1ae5-4fa7-aec0-b99997555a37,Musicians from the New York Philharmonic,1842-43
34ec2c2b-3297-4716-9831-b538310462b7,New York Philharmonic,1842-43
610a4acc-94e4-4cd6-bdc1-8ad020edc7e9,New York Philharmonic,1843-44
47b6e9e8-3b18-49ea-ae2a-b9b0ca18902c,New York Philharmonic,1843-44
5e533e4f-d4ac-4aaa-b8d2-e189f6806655,New York Philharmonic,1843-44
7550f75e-5c0c-4519-9196-05a6c4e2612c,New York Philharmonic,1843-44
91f716fc-090d-4c3b-85da-41122eb3fe96,New York Philharmonic,1844-45
253d22e1-9d44-410c-ae06-61abe434e5ec,New York Philharmonic,1844-45
6285c981-8e21-4ef1-afb2-634844dd7edb,New York Philharmonic,1844-45
bd29d7be-ee14-4362-ae93-4d9c8a535804,New York Philharmonic,1844-45
4b37d068-0d4b-4ba8-8885-5abefa261e91,New York Philharmonic,1845-46
119e0eaf-077f-49f2-b396-6f7b179fe2d8,New York Philharmonic,1845-46
676bc63e-0f45-49cd-af5a-f36c31e986a1,New York Philharmonic,1845-46
fb00e4fb-d935-4b13-aa85-06a4d8d89a16,New York Philharmonic,1845-46
7f9997cb-c3a4-4fc5-b241-2348944ef999,New York Philharmonic,1845-46
a7ac4233-c065-41e7-9a36-9a5e3f5daa7b,New York Philharmonic,1846-47
f93b6dcc-2657-44f6-a69d-0d1a5f9dd396,New York Philharmonic,1846-47
b0704cd5-728d-4886-8445-2b0edb1abeb6,New York Philharmonic,1846-47
343cfe16-cb4f-4557-9ed1-9a14e0725d71,New York Philharmonic,1846-47
2634f6cb-16ee-4e4b-bd16-827db923e294,New York Philharmonic,1847-48
5c46b292-230b-48ba-b4bd-36488059102d,New York Philharmonic,1847-48
992ef3ad-b771-4f28-9f10-d917cb614a1d,New York Philharmonic,1847-48
eb21a5b0-ea39-46f5-ba6b-d9dc2d06a457,New York Philharmonic,1847-48
ab75ad47-55de-4119-b0b6-2b1bca15270e,New York Philharmonic,1847-48
0228e89c-95a8-468e-90d8-de5ec1e80969,New York Philharmonic,1848-49
f5995882-6ab3-4476-8589-d7f528aa2835,New York Philharmonic,1848-49
37c8e3b1-78f7-43ad-ac76-5a6aec6950b7,New York Philharmonic,1848-49
a7c94524-c8d5-4b06-97df-bdb2d6c20fd3,New York Philharmonic,1848-49
af79d260-a728-41e3-ad8c-bb6120d613b7,New York Philharmonic,1849-50
ea6c3d86-3c3b-466f-88f3-a1dd3e7ad516,New York Philharmonic,1849-50
15aadffc-bfa6-4dbc-9120-a47effb75481,New York Philharmonic,1849-50
00894e03-f660-42df-a3a9-4b8ca60df7f2,New York Philharmonic,1849-50
9f9f87a1-c71a-42ba-ae76-85b348ce60d4,New York Philharmonic,1850-51
25180640-72fd-4781-b630-285daae1aa73,New York Philharmonic,1850-51
e6ec1d38-ff03-4274-8b64-e40c7a6539c9,New York Philharmonic,1850-51
b619ac44-4294-40d8-9ff9-f7a0258e0ecb,New York Philharmonic,1850-51
0ad70f6e-81e5-42ea-a21e-67e09fc1bd6c,New York Philharmonic,1851-52
c639d3d5-b22f-4b28-9c54-c57557f5a367,New York Philharmonic,1851-52
3168906d-60c9-40ca-b02b-f3b72488b4e7,New York Philharmonic,1851-52
ea2e47d7-a14e-4534-8bf2-2293010a9ea2,New York Philharmonic,1851-52
a9b31227-e23a-4946-bdb9-08e079aeb3d5,New York Philharmonic,1852-53
062c5158-7614-4e69-93b7-7068f36dcc01,New York Philharmonic,1852-53
8a7c6b4f-70e5-4eb8-a263-30977944879f,New York Philharmonic,1852-53
448b67aa-7f67-454a-8562-b26fd6a68b6c,New York Philharmonic,1852-53
b7e89b3a-b7bf-4848-8911-1ee57808eb2e,New York Philharmonic,1853-54
362c1cc8-ddb6-4302-9f02-e217603b0a11,New York Philharmonic,1853-54
3c9fb7f8-6b5a-4f97-8d82-fe18d36199bb,New York Philharmonic,1853-54
bdec9303-3367-41e2-abd3-9eb9f9a4e145,New York Philharmonic,1853-54
9b5939a4-eda0-4656-b627-2ec4452402d1,New York Philharmonic,1854-55
762144db-12d2-423b-96df-56495268d23f,New York Philharmonic,1854-55
611a40fd-6ce6-41c0-b7d3-f49a6ae9fdb8,New York Philharmonic,1854-55
ef085f72-0960-4679-bc4b-6ce9bf603d91,New York Philharmonic,1854-55
e36aabf6-55d3-4adb-81d6-72166b198550,New York Philharmonic,1854-55
f26146e1-f082-4fbc-bf9a-7afb893143ac,New York Philharmonic,1855-56
7b2b4f27-4505-461a-a7f7-578dfed97326,New York Philharmonic,1855-56
ac170513-4ec5-496d-bac7-13a8dc8d15cd,New York Philharmonic,1855-56
20a62563-d930-4acb-9cb8-750fe82c15ce,New York Philharmonic,1855-56
8272717c-edad-4fe4-8b49-c71359d923f7,New York Philharmonic,1856-57
bee7a332-1347-4ce5-8986-0dfb7def7cc7,New York Philharmonic,1856-57
155929d1-665e-49a4-be19-b3f2b567e792,New York Philharmonic,1856-57
5f86806e-b341-435e-8a7e-2154476cce73,New York Philharmonic,1856-57
b1f54fbb-ed78-4e43-a9b9-ffe5e298069c,New York Philharmonic,1857-58
1ca8928b-00f5-4053-bc77-a5c0ceabf7c3,New York Philharmonic,1857-58
8ec580ef-391b-4ee7-b11f-e0f96d25ed4d,New York Philharmonic,1857-58
3639f589-ae95-4465-b72b-fe1e9319d714,New York Philharmonic,1857-58
9801741e-ed73-4eb9-8727-f386788e35d2,New York Philharmonic,1858-59
a13b6306-faa4-4ade-bf05-1baca448156a,New York Philharmonic,1858-59
de7bcc01-4182-41be-85dd-053475e08ce4,New York Philharmonic,1858-59
62f5b925-87a8-4ecf-8bd4-cf862077a6a5,New York Philharmonic,1858-59
63a431ab-1cca-45db-80c4-8c29a49ba4c3,New York Philharmonic,1858-59
ff5e347a-a254-4e5b-a04f-441875458ab3,New York Philharmonic,1859-60
ec847d29-db5d-4bd3-92cb-d560d7370405,New York Philharmonic,1859-60
faeee769-d615-4ee3-af97-004bef8e6db0,New York Philharmonic,1859-60
322f2e07-97d8-43d9-b705-fd588b80d602,New York Philharmonic,1859-60
5bd6f3bf-ce4e-4a73-9992-19fa5796cc2d,New York Philharmonic,1859-60
2f8e4986-ef77-460d-89c7-18e7b35ab7f2,New York Philharmonic,1860-61
6fd29d7c-6cb2-41b3-bc82-852c04741f38,New York Philharmonic,1860-61
6249f95a-5bee-4b30-9540-acde73ea7be1,New York Philharmonic,1860-61
3026b3d7-8f0e-45d5-86d4-83ae74dece21,New York Philharmonic,1860-61
8950dbb3-d5e1-41a5-b73a-fc3fa6917003,New York Philharmonic,1860-61
71e19d65-bc71-4c93-b5af-b47e5353ff43,New York Philharmonic,1860-61
e69f02fd-6224-4577-9f36-8ccc40250472,New York Philharmonic,1861-62
fb5aa145-34ff-4b6f-aa12-0388ebbb8a45,New York Philharmonic,1861-62
5b8f94a1-d763-4e43-97df-2dc253ddd652,New York Philharmonic,1861-62
7b23a0d5-d7f5-49f9-afac-e3440d96c507,New York Philharmonic,1861-62
b8eeb164-20fc-4985-9fd3-50e4cc9efc09,New York Philharmonic,1861-62
0d97fa31-e999-4600-b11f-4583f81ce927,New York Philharmonic,1862-63
b0538ce7-da8a-45d7-85a0-087db44324eb,New York Philharmonic,1862-63
91209be0-6445-4770-9b37-426ffcf204dc,New York Philharmonic,1862-63
6ec671b0-5959-4f10-8bef-de76ca2c84a3,New York Philharmonic,1862-63
a8b5d9d3-8f69-4b01-9174-2be8f7b415f8,New York Philharmonic,1862-63
14467843-41c9-4d30-bd6c-1da1350e0774,New York Philharmonic,1863-64
8f5ab818-8d68-4fac-a163-83e6e669c461,New York Philharmonic,1863-64
50c805da-9079-467f-b525-89a6ec3bd47e,New York Philharmonic,1863-64
4664a8fe-dbf8-43e7-b7f7-ca9cc65393b7,New York Philharmonic,1863-64
40275a2f-556c-4ab6-b889-1b61b05276db,New York Philharmonic,1863-64
c06bbb41-4673-4da8-af35-0ec5bd5febf4,New York Philharmonic,1863-64
4d127a22-18fb-45e3-9726-8d0450098844,New York Philharmonic,1864-65
d02b4b8e-da31-47d7-93c1-4310442ea032,New York Philharmonic,1864-65
0b22f0cc-2cf9-4d92-976e-69813702305a,New York Philharmonic,1864-65
fed3581c-e76d-4cb0-90da-09da19c6d2d7,New York Philharmonic,1864-65
d14d8ba8-2d3f-49b1-ba61-4507a078a0a8,New York Philharmonic,1864-65
e4ec9f83-711c-4a5c-8aaa-0428131e00f8,New York Philharmonic,1865-66
66687509-824f-4d81-8020-18af844485a9,New York Philharmonic,1865-66
dbcb4a63-a848-4a32-a91d-764a68b48df3,New York Philharmonic,1865-66
b2bd190e-9b6b-4d75-b384-a0b73c3a24e5,New York Philharmonic,1865-66
17764dfa-09bb-4606-909b-4b327c62f835,New York Philharmonic,1865-66
9fd3ffe9-5a62-4c60-850e-726abb3ce458,New York Philharmonic,1866-67
1538c295-306b-4657-b003-d22ecda2e755,New York Philharmonic,1866-67
9523b5a2-274c-4d1f-b0d0-181a66b7889b,New York Philharmonic,1866-67
844826c5-313d-41e9-b80a-1d84912ef3f6,New York Philharmonic,1866-67
659c75f9-b7f7-4676-b7cd-da16b10cd0e5,New York Philharmonic,1866-67
2e835b86-fe86-4632-88f6-276ae03dc888,New York Philharmonic,1866-67
b39c1414-caae-4573-b6ed-2817dea577b3,New York Philharmonic,1867-68
331c0542-bbe2-4f29-a2b4-70001f0789a3,New York Philharmonic,1867-68
d35d085f-31f8-440e-aa75-d2ad615391b9,New York Philharmonic,1867-68
7e576896-295d-487b-8114-b0a32cd67745,New York Philharmonic,1867-68
ab085edb-a277-4733-beb0-ccf875e09591,New York Philharmonic,1867-68
55305dc7-2cb9-42a3-ae79-5f70fa33cd0e,New York Philharmonic,1868-69
bef17f6c-5128-444e-94f5-b19e74b90121,New York Philharmonic,1868-69
d53f1f57-7e72-49da-8872-e2737de0b9f2,New York Philharmonic,1868-69
8203ba7f-29cd-4d11-a6dc-057e8529770e,New York Philharmonic,1868-69
a6fd4391-5762-4487-a9d2-408221b144e2,New York Philharmonic,1868-69
a21cb936-5c34-47a2-820a-8f1761bab47a,New York Philharmonic,1868-69
f6ebc4fb-1450-4f44-a6d9-91a4cac803b6,New York Philharmonic,1869-70
7c5ab5a5-5987-439c-83ce-b3ba8e11c546,New York Philharmonic,1869-70
ab7d2b59-139d-45f5-889d-d39c15a85846,New York Philharmonic,1869-70
cc889f1b-4283-414b-b1b3-79f354a9c9ab,New York Philharmonic,1869-70
d5c39c72-0b19-4d69-bf6f-c116fb96a834-0.1,New York Philharmonic,1869-70
0279aea7-5bd0-4d59-b5a5-e9d297e3a376,New York Philharmonic,1869-70
e747bebb-1997-416e-9293-9b00a8dcc5e1,New York Philharmonic,1869-70
97dc45b3-6fa7-4ff9-9fde-37ea2744b055,New York Philharmonic,1870-71
90234d27-c0dc-4dd4-b8e7-f6d236fc400c,New York Philharmonic,1870-71
231cf3c5-b59f-478a-a34e-13b4b8d9af6f,New York Philharmonic,1870-71
f0de6aac-8b3b-4f1b-996e-fc9d26640722,New York Philharmonic,1870-71
438cefb9-e6c4-449e-bb6d-24c73917b6c4,New York Philharmonic,1870-71
5d9eac63-939d-45fe-b3c2-fb3e5fec16cf,New York Philharmonic,1870-71
34df719c-031e-4cba-8fc8-59ae38352e85,New York Philharmonic,1870-71
e1a393f4-f6b1-4cb2-a52b-c4c29c5579be,New York Philharmonic,1871-72
d39f4908-fcff-4744-8a40-c1206f1a6797,New York Philharmonic,1871-72
5cdde466-7e86-4c1c-9073-3ec7b70e32ec,New York Philharmonic,1871-72
332db88c-9487-4440-a572-6463228075c3,New York Philharmonic,1871-72
b59e3f09-2045-4537-b73b-38639d97c7d1,New York Philharmonic,1871-72
f199fb43-4a2c-4d7a-bef6-c93732ecad37,New York Philharmonic,1871-72
7788da2d-a6aa-4b87-929e-61c82125d422,New York Philharmonic,1872-73
40ea16ca-48fd-4e1b-9f69-c23a60c1dc72,New York Philharmonic,1872-73
ca47b805-f285-4a7d-9c65-40453551f437,New York Philharmonic,1872-73
4b7aae57-e0c9-4dac-9e3c-945175eeebfb,New York Philharmonic,1872-73
153f3404-bcd6-455e-b530-89ee5bbd2f4b,New York Philharmonic,1872-73
cebf07e4-c698-4ae5-8d02-4ce37dcef7f4,New York Philharmonic,1872-73
6de25be5-58a0-461b-8215-c14ecf6e7e82,New York Philharmonic,1873-74
76ce6efb-e04d-49a2-b89a-9f6f447fdaad,New York Philharmonic,1873-74
905b6e05-672b-4d7d-be02-d2161f0e61f3,New York Philharmonic,1873-74
26a2ff8f-209c-4fd1-9455-707f43945ba7,New York Philharmonic,1873-74
4ac0636f-e0e1-4db4-859e-835331d62789,New York Philharmonic,1873-74
cce9459a-a116-46c9-b3d7-580e50fd844d,New York Philharmonic,1873-74
0564bbbb-2ee1-49b8-a6d9-726f7758fce3,New York Philharmonic,1874-75
5d230d94-9350-43a9-a742-2f6bcc461d31,New York Philharmonic,1874-75
cedd8a4b-1175-40e2-bdbf-7541199b7dfd,New York Philharmonic,1874-75
d168612e-7cad-445a-ad49-1f2198ce5ef1,New York Philharmonic,1874-75
29ccffb1-5cd9-4631-abd7-0ded16b4d309,New York Philharmonic,1874-75
f9f734bf-4ff3-4bbc-a795-e8d3ede9794f,New York Philharmonic,1874-75
d2e5cd5f-e850-47d6-84fe-16b9783ba241,New York Philharmonic,1875-76
d94f0718-2b1b-4b2f-882e-651ac3993b6b,New York Philharmonic,1875-76
3b760a4b-c470-465d-99c0-007e99d0186e,New York Philharmonic,1875-76
f480ace8-5f11-4da1-8b9f-27d960906f32,New York Philharmonic,1875-76
c3e54c92-0307-48ec-9b55-ccf6277c268b,New York Philharmonic,1875-76
8d484025-005b-48c8-b296-f56ea4b370b9,New York Philharmonic,1875-76
493c2ac0-7a84-4c0f-a63a-4bccb42a5650,New York Philharmonic,1876-77
61924ac9-7ce6-4b8e-96fe-5d66f47edf25,New York Philharmonic,1876-77
362f775f-8c64-4ff1-bcb8-29c0901cdba6,Musicians from the New York Philharmonic,1876-77
9546593e-0cc6-4a6d-b064-0d07b0d3e793,New York Philharmonic,1876-77
6639344b-d53c-4b8f-ba6c-6d6dc458f1a2,New York Philharmonic,1876-77
4cf1543d-a743-4d6f-83ee-faf97b218ab0,New York Philharmonic,1876-77
0a011917-67d6-43b3-ace8-85ece6a648c3,New York Philharmonic,1876-77
ede4165c-1b41-47ce-a5e8-e395cd513f36,New York Philharmonic,1876-77
f0cc7687-30a1-4051-8242-461930e74fab,New York Philharmonic,1877-78
4174c3b6-0075-4f5d-914e-f641ea6c1b9f,New York Philharmonic,1877-78
ed9e53dd-94b8-49f7-8f30-a02cb633ef2f,New York Philharmonic,1877-78
ca0250e8-167c-4088-a82b-e78e88841fec,New York Philharmonic,1877-78
311624e7-92d0-4d0c-9b07-c388635697ec,New York Philharmonic,1877-78
6a415b35-541f-4132-8622-eceb29ed1401,New York Philharmonic,1877-78
1254a8ad-0176-4e7e-8418-aedbd8492961,New York Symphony,1878-79
357ad074-457c-4d95-bcf1-dff8ec2f6f24,New York Philharmonic,1878-79
1d74ef80-a87a-488d-9779-d06dd27c13b2,New York Symphony,1878-79
e69879a8-9733-44dd-9e6e-e6aa54b8b289,New York Philharmonic,1878-79
3d66954e-48c3-4f23-80a6-41c6066adfb7,New York Symphony,1878-79
b63b3d00-5b9c-4761-8c5a-1b72a5fc9d42,New York Symphony,1878-79
3f8d8245-872e-423c-b603-db0a9c2a7b33,New York Philharmonic,1878-79
5c82bed7-2080-4643-81a7-7cf6c25bc025,New York Symphony,1878-79
35c47b79-5ad2-4f95-b437-a2006e1908ef,New York Philharmonic,1878-79
e4546aa7-b079-4e65-af6f-a60e96b5c183,Musicians from the New York Philharmonic,1878-79
07672a87-090f-46d2-a25a-523acdea9610,Musicians from the New York Philharmonic,1878-79
2049913a-38e9-495c-a78b-89cfe190ce5b,New York Symphony,1878-79
50b90e36-f97f-4ada-966c-4e1507bfef7c,New York Philharmonic,1878-79
40e6b2cd-e3fb-4391-8475-9819521941f7,New York Symphony,1878-79
cc699350-777d-4154-95a6-ff37d63c87af,Musicians from the New York Philharmonic,1878-79
ff2a7c8e-afae-4e64-98aa-2b662a44e1e1,New York Philharmonic,1878-79
9e63c54d-6b63-4d96-b31d-cce47ff2fb74,New York Symphony,1878-79
248d97a5-da11-4c14-91d1-1c6f9f0c66e9,Musicians from the New York Philharmonic,1879-80
abadf175-c49f-4344-9295-70235eb4941d,New York Symphony,1879-80
3999c0b2-12fe-4235-8195-f08f6509c0c2,New York Philharmonic,1879-80
f44a6288-b4ee-4239-bb9a-261f02856c8c,Musicians from the New York Philharmonic,1879-80
866ddb79-4d11-44c3-93b6-aa420db08a84,New York Symphony,1879-80
6c716c98-3e2c-4063-a863-d90aaa5d3689,New York Philharmonic,1879-80
4a6422a3-feaf-428a-93ee-6633b50cf863,New York Symphony,1879-80
c6e09d54-53c6-4bf5-81dc-49ac78956627,Musicians from the New York Philharmonic,1879-80
8c699c22-eb9b-4a65-8ae8-a2f7f42218a8,New York Symphony,1879-80
fa97762a-f0d7-47fd-a2b5-61fdb0d20061,New York Philharmonic,1879-80
a055bda7-33c1-4272-9f8a-de67c7672bc8,New York Symphony,1879-80
ab56772c-1822-4121-8c43-d96abeb09ac3,New York Philharmonic,1879-80
970a0f63-a8d1-4fe5-a703-89cb67afbff6,New York Symphony,1879-80
e0875269-1d92-465f-94b9-1aa4b355ef38,New York Philharmonic,1879-80
d3029ef0-e73d-4f07-8057-56ae29e89195,New York Symphony,1879-80
d3628cd6-7454-4de0-9936-294c3c7cf698,New York Philharmonic,1879-80
e63c280e-e61b-4aef-ba09-b62a8eea84ba,New York Symphony,1880-81
8c1677db-9c86-40f0-b107-7839debf7973,New York Philharmonic,1880-81
2fe2ecf5-b835-41c2-90fc-1c01a6900e9c,New York Symphony,1880-81
86ac5a29-8ac3-4634-8cb3-597e064177e4,New York Philharmonic,1880-81
6668217e-d137-4909-9c98-151b4d8eba58,New York Symphony,1880-81
d767aea5-1853-44f2-bb6b-3364f328baa5,New York Symphony,1880-81
2fc39504-c22d-4da3-8694-f12fab930d57,New York Philharmonic,1880-81
317fcc07-68d2-4e93-9837-1b0e9fa082d1,New York Symphony,1880-81
7be601e4-eef5-4557-bf6e-14b96dae8da9,New York Philharmonic,1880-81
165cb751-a150-4e51-b03d-e963088fb7d9,New York Symphony,1880-81
fa99af41-b47e-444e-af35-788a43ca0c1d,New York Philharmonic,1880-81
2cac83e8-af90-45fb-861a-37d79815026f,New York Symphony,1880-81
e06f8121-fc86-4a06-906d-a3c63756a07b,New York Philharmonic,1880-81
52475378-d0d6-4fa6-a4f4-9917d889303e,New York Symphony,1881-82
218dc2ca-e502-4561-887c-eaa640c776ac,New York Philharmonic,1881-82
2a94d469-f4e9-4451-ad53-6462b75aadc3,New York Symphony,1881-82
a3d851db-ffad-4d91-874f-e039663ac2b2,New York Philharmonic,1881-82
4d4b1d39-6d5c-4a27-b82c-290b58bf8245,New York Symphony,1881-82
19e648a2-dfc5-4d9b-b637-169383973f89,New York Symphony,1881-82
a8933c4d-4c9b-41ae-96ea-9e2c97b98d29,New York Philharmonic,1881-82
28ebc019-5330-4414-be16-16a2de56b997,New York Symphony,1881-82
70fe06fd-c351-4843-adc6-ed2b1dfc636c,New York Philharmonic,1881-82
ebc5268d-47bd-42e6-b3c0-987732fe790b,New York Symphony,1881-82
7f054703-bd95-4912-8652-59940cdeff43,New York Philharmonic,1881-82
9e08db7b-9799-4500-ae21-7bb82f5365b2,New York Symphony,1881-82
bf410df9-3fb3-42c8-a74a-0e5aac61d0bf,New York Philharmonic,1881-82
8746a9bf-b714-414c-99bc-c37716bc54cf,New York Symphony,1882-83
ce40f224-c166-4b2b-9003-2d8dc27b12a1,New York Philharmonic,1882-83
689fb578-d3e0-4449-9ef3-31e051c3c284,New York Philharmonic,1882-83
aeeb0f52-0aa6-4c02-beb5-e27a531a4a89,New York Symphony,1882-83
3538437f-a736-4518-864d-a9be2636c369,New York Symphony,1882-83
d669bd40-b04e-491d-ac8c-c2025bd86b06,New York Philharmonic,1882-83
26fc5644-4448-4573-81d2-b16cb21baa66,New York Symphony,1882-83
6e58c29b-5fc4-47ef-bba7-0fbc1886f1b0,New York Philharmonic,1882-83
4ca0caec-2335-4cd6-9534-9dcb40206636,New York Symphony,1882-83
8924e226-fcfd-42f4-8c52-326fc54a5366,New York Philharmonic,1882-83
96161753-318a-4016-9771-ff61f24434a1,New York Symphony,1882-83
cd1a213e-60f1-44d2-a137-eb8cecab2151,New York Philharmonic,1882-83
c6aba6fd-1c83-443c-bbd2-06fabbb09bad,New York Symphony,1882-83
6eb6e33c-445d-4c18-9f54-2fc4fcee858e,New York Philharmonic,1883-84
272f11b7-234f-4ae8-b208-48253c971ab5,New York Symphony,1883-84
722f267c-0ca8-4fd5-ab53-13176d2a1ade,New York Symphony,1883-84
f4f5fa46-711b-48dc-a471-ec553b7058ed,New York Philharmonic,1883-84
28bb7d3e-0a06-4983-a7dc-721429fd122a,New York Symphony,1883-84
46565732-73e8-4333-aa8c-267505941c8c,New York Symphony,1883-84
03ff0f11-43e3-4afd-a43c-ec6e2d840f6e,New York Philharmonic,1883-84
ef63635f-4cc4-4421-ae6f-1eddfd95c521,New York Symphony,1883-84
2c3faebf-072c-4794-9cbf-091c56e72083,New York Philharmonic,1883-84
ffe68d08-bbf4-4327-90a7-dfa4ce146cab,New York Symphony,1883-84
0222ca36-5f3a-49d7-87fc-5aec86287754,New York Philharmonic,1883-84
96c29bfe-f0ba-4a8f-a766-efdce4a1ccc0,New York Symphony,1883-84
867aedb6-403d-45f8-ae43-e96f725223fa,New York Philharmonic,1883-84
c22b9352-f957-4c62-b3ea-198c5bd6b9a9,New York Philharmonic,1884-85
2870a547-9076-4539-827b-b6aa459095e0,New York Symphony,1884-85
24b14953-fd30-444d-9a26-9dcef45267fc,New York Philharmonic,1884-85
60f7e8c6-f8d3-48bc-8dd0-1157ac896036,New York Symphony,1884-85
059fa6af-b63e-49e5-be20-176d99c6a60d,New York Symphony,1884-85
a1431777-c4d5-4d48-b6cc-3921267686da,New York Philharmonic,1884-85
854ac431-6594-4689-9e9a-6ad14d773bfb,New York Symphony,1884-85
7181f5bd-4e44-4ac9-91c5-c05a8ea2224a,New York Philharmonic,1884-85
d4552902-ae79-4ded-84c5-1abb28b6fa6b,New York Philharmonic,1884-85
f7690009-a83a-4ec5-9b5a-b1b10c652704,New York Symphony,1884-85
30cf0c32-e3e3-4b78-8629-6433b03dca15,New York Philharmonic,1884-85
19c56e0d-3815-4107-9a46-0dd82d541717,New York Symphony,1884-85
55261952-26e9-406d-b6e7-5594c21f3332,New York Symphony,1884-85
9c31f305-fd50-4cd7-9906-95a13e1fea98,New York Symphony,1885-86
fc1e02ec-dab7-4de5-bb31-d1ecd17f1d10,New York Philharmonic,1885-86
443d304c-04bb-46ff-b787-f5827c6fa444,New York Symphony,1885-86
eee4145d-954f-43ac-96ce-b39ab281b664,New York Philharmonic,1885-86
fa242c43-a359-4a79-afba-7baa851bb958,New York Symphony,1885-86
0b25c623-1682-482a-8186-7d390b168dd5,New York Philharmonic,1885-86
9c461afa-f6fa-410a-a0ca-cf4de918b6d6,New York Symphony,1885-86
9c5125e7-08a9-419c-a51d-692c3031932a,New York Symphony,1885-86
95ac4e53-13b4-44a0-97e1-ef304d47117a,New York Philharmonic,1885-86
89412691-3bc0-45f8-9018-e4f9578a44bb,New York Symphony,1885-86
dcdb81b9-676e-45ee-8c01-7ac49975966d,Musicians from the New York Philharmonic,1885-86
387f40d3-1544-430a-b0fb-50a12e45510d,New York Philharmonic,1885-86
2ffcf182-c9ab-4cb9-9c34-4da77be43d23,New York Symphony,1885-86
21784d5c-ad0e-4078-b850-aebae0d329ae,New York Philharmonic,1885-86
9e5cb3ac-686b-4429-a342-54b12803e916,New York Symphony,1886-87
6cfd9717-32c4-45cf-95da-1bdff7d14912,New York Philharmonic,1886-87
d7801b03-8e37-4dd0-bf58-5f8580bf2ff1,New York Philharmonic,1886-87
8d49b1f9-e9ae-4d36-b296-0a8fd9ca8ad8,New York Symphony,1886-87
7163ffa2-2b23-456a-8d5c-7c7b173871b5,New York Symphony,1886-87
8e510261-7b44-4915-bd83-e78df3802a29,New York Symphony,1886-87
a15b41b8-9cf6-4764-b2b3-0cb67723cec4,New York Philharmonic,1886-87
1323fc81-3c5c-45fc-9cc1-2e45d23e10ee,New York Symphony,1886-87
8ee0f78d-3694-46de-a7f3-2666752a3322,New York Philharmonic,1886-87
51a6129d-586b-40c2-9dc7-5b57bf83855f,New York Symphony,1886-87
dd82a4ba-c534-44af-bf52-831b3af98324,New York Philharmonic,1886-87
3937e72f-370e-4523-9d4a-41bbe6be80d3,New York Philharmonic,1886-87
c48c289d-c85a-4d9e-9a68-ee81c976a938,New York Symphony,1886-87
c80ef52b-751f-4b23-bec4-04c28554e475,New York Symphony,1887-88
191e0776-7d39-4f54-bddd-b478d550fe15,New York Philharmonic,1887-88
8a8dc07b-d16f-4756-8764-1f08a2f31ec1,New York Symphony,1887-88
805a3709-8f38-4b1d-af17-214779573345,New York Philharmonic,1887-88
b0595af7-1857-4267-8fce-28baae56ca65,New York Symphony,1887-88
698f2ccd-2852-47a3-b1dc-2dfca58674e6,New York Symphony,1887-88
f7b7e600-3943-41b8-8cc0-e6df9ba2f388,New York Symphony,1887-88
4ff2dfaf-448d-4212-9c3a-9cbad6f13c42,New York Philharmonic,1887-88
cc234e30-b6d7-4ec6-9701-f173f1396629,New York Symphony,1887-88
5264706c-ff82-4875-bab4-5b31bfc3953b,New York Philharmonic,1887-88
35c01369-35ec-4bea-bd03-6d381caced92,New York Symphony,1887-88
b75ec334-1509-4421-83df-66532e5b11ab,New York Philharmonic,1887-88
e15bd1b3-9908-4d3a-a3d7-6a705b568d92,New York Philharmonic,1887-88
04f49628-cbfa-46bc-809b-672415db33c5,New York Symphony,1888-89
cc754b56-bd4b-47c9-be07-9aeae9afcbf1,New York Philharmonic,1888-89
c2ec6789-d6f8-4716-81e9-b97d82a35d2d,New York Symphony,1888-89
1ccca692-e875-4c0a-af96-e86ab374e3b6,New York Philharmonic,1888-89
2366a11f-2857-4602-8bf5-bdd804a562ef,New York Symphony,1888-89
b433b17a-4ecc-45b0-895d-8d760109f3ba,New York Symphony,1888-89
9d0f3630-9d3c-4fc1-921f-fb3ad11059a9,New York Philharmonic,1888-89
ba26aade-fc49-47a8-aac8-4f5426d0c28b,New York Symphony,1888-89
dea0e4aa-bdb2-4a8c-829e-4bbd34201ff2,New York Philharmonic,1888-89
9ed79bed-80dc-436b-aec1-9131796de0cd,New York Symphony,1888-89
9d9707d9-7bc4-405d-82c2-6566bb3042b9,New York Philharmonic,1888-89
0374e30d-85a6-4a10-83b9-00c7306acb7c,New York Symphony,1888-89
b535e4b1-4f2d-4ffe-bfd5-0c32bc3e6a7a,New York Philharmonic,1888-89
f0a97441-0634-4e65-8fe5-62325a56129f,New York Symphony,1889-90
2ca80c7b-3280-4f04-b61f-8a76c3c43d3c,New York Philharmonic,1889-90
c2d52242-9e79-4398-92d6-9475ac867382,New York Philharmonic,1889-90
6b93e059-48cd-4dfb-a044-2865e1e8dd31,New York Symphony,1889-90
fced9399-a6c7-440a-9431-137a2edf9d2b,New York Symphony,1889-90
2ab5e12f-b0d2-461d-8bf7-912f93514ead,New York Symphony,1889-90
2482b2cf-ea55-4f99-bc6d-8671b975761f,New York Philharmonic,1889-90
f5f43487-fb92-41eb-8ebd-72027fa6e4d8,New York Symphony,1889-90
